0.151488,-3.16907
-2.5581,0.352528
-1.63486,-3.23361
-2.52848,-2.25482
-0.560131,-2.03304
-2.60281,0.729622
-3.26645,2.10731
-2.82933,-2.19699
-0.999775,-3.80544
1.64345,-3.5691
-2.541,2.65046
-1.01882,-0.494751
-2.30791,-0.704217
0.649779,-1.63781
-3.32117,-3.77548
0.277623,-3.78908
-3.16998,-0.452701
1.07722,-3.43542
-0.730516,-0.929137
-2.76738,0.60442
-2.42658,0.15016
-0.947041,-0.701178
-3.004,-3.6447
-2.66343,2.24167
1.80009,-1.59316
-0.354735,-3.36145
-3.48894,1.39888
0.739368,-2.4995
-0.376985,-0.599635
-0.625047,-1.45371
0.697374,-3.18826
-0.0708314,-1.94248
1.21379,-0.487995
-2.64652,-3.63126
-1.31824,-3.37653
2.86731,-3.5588
0.321968,-3.30196
-3.1045,-3.38166
-3.38719,-1.27456
-0.929086,-2.08445
1.16095,-0.96957
0.597997,-3.29288
1.91561,-3.93101
0.323653,-1.1692
-2.55585,1.3108
-0.9171,1.38263
-2.57985,2.48163
-0.485984,-2.943
-1.38914,2.02178
-2.3556,-1.37706
-2.19911,0.849991
2.95167,-3.17684
-0.465981,-2.32125
-1.08446,-1.01365
-3.48058,-0.1115
-0.748738,-2.49611
-3.14556,-1.51293
0.0719239,-3.11737
-3.69046,1.69644
-1.51311,1.32776
0.847639,-3.80511
-3.1124,1.41147
-0.769095,0.0955756
-1.57483,1.64096
2.4465,-3.57499
-0.202675,-0.557867
0.303889,0.309501
-1.7346,1.18997
2.89633,-2.98692
-0.0460497,-2.14796
-2.52254,2.07469
0.72286,-3.96449
-0.319174,0.931509
-3.80627,-3.17171
-0.969395,-2.77186
-2.74733,1.38793
-1.76784,0.984106
0.164257,-1.76467
-2.92075,-0.193865
-3.3245,2.13547
-1.18305,-2.83071
-3.99505,0.543796
-1.12632,0.910152
-0.336553,-1.78407
2.72099,-2.0756
-0.415251,-0.901809
-2.06414,-3.61645
0.873494,-3.82867
-3.52967,-3.70639
0.597538,-1.47
0.391727,-1.36746
-3.95881,-3.83624
-1.53295,1.3912
-2.88197,3.11099
2.13546,-2.97088
-1.8923,2.73966
-0.16485,-1.33881
0.483429,-0.290665
-3.38861,-1.4731
0.0460088,-3.75222
-3.91239,3.71274
-1.44164,-1.53834
-1.46376,-0.40358
-1.56604,-2.77575
-2.56266,-1.38803
-1.46674,0.949894
2.31363,-3.04998
1.44063,-1.19909
-2.2387,3.08945
-1.76804,1.09824
-1.39405,-0.991619
-2.44905,2.52725
-3.66905,2.15617
-3.13185,2.82433
-3.18652,-1.54759
-1.00472,-0.39094
1.31573,-2.67584
-2.50165,-3.13747
0.418458,-0.413157
2.46646,-2.06197
1.91602,-1.48747
-1.34566,-0.542738
0.645994,-3.93212
-3.92317,-1.5471
-3.14818,-1.08609
2.99342,-3.87073
0.13433,-2.74783
-0.803575,-2.38047
-0.377248,-3.43541
-1.71127,-0.224056
0.654072,-1.80138
-3.2969,-2.32519
-2.09829,-0.616435
-3.87404,1.84672
-2.32933,-2.38401
-2.57089,-0.116291
-2.98853,-1.90602
-1.91897,-1.56053
-1.2832,-2.91222
2.56827,-2.64166
0.543603,-3.39838
2.6741,-3.78998
-2.06846,-3.68651
0.140804,-0.0124184
0.117874,-2.5453
-1.2169,-0.745393
-0.0763768,-2.42151
-0.855959,-1.02936
2.61829,-3.07586
3.05199,-2.53793
-3.38097,2.76078
-2.44291,1.82361
1.16711,-2.33928
-3.0572,2.01924
-3.85246,-0.271077
-2.12176,2.483
-0.267527,0.373444
-1.08799,-0.437144
-0.783857,-2.50824
-1.59243,1.98369
-1.97287,1.40838
2.01118,-3.78807
-2.79249,-0.557677
-0.306414,0.945096
-2.2863,-2.45563
-3.23517,-0.468289
-2.15522,1.29071
-1.59366,1.76479
0.228012,-0.530525
0.978333,-3.26758
-3.25426,-0.28581
-0.861637,-1.97071
-3.21745,2.98574
-1.6449,-2.89283
2.55139,-1.86164
-2.79921,-0.980634
-3.28692,0.746774
-0.998055,1.10823
-3.40269,3.41766
-3.49994,2.22257
0.014418,-2.10169
1.47741,-0.563816
-0.145049,-2.63518
-3.86191,-3.19628
-2.24883,-1.12946
-0.916224,0.795261
-1.91841,-1.952
-3.2053,0.502073
-2.41859,-2.80634
-3.37661,1.64731
-1.3966,-2.13395
-0.863715,-2.42647
-0.388718,0.380853
-2.93932,2.18932
-1.45813,-0.896991
1.91968,-2.25134
2.77206,-3.7266
-1.54623,2.39271
3.69827,-3.03155
