3.13253,-3.94387
0.282597,-3.31648
3.71682,1.95343
1.34998,-2.89465
-3.72306,-3.04187
0.676714,-2.74202
-3.30112,2.3434
3.20569,-2.04435
-0.470201,-2.85873
0.228706,3.41819
-3.80525,-2.33054
-3.3016,-1.52197
-2.35075,2.92971
3.40746,-1.47526
-2.10108,3.93222
-3.94806,2.15697
-3.54036,1.58124
-0.553359,3.95936
2.02532,3.72511
0.800443,-0.42809
-0.85189,-2.82096
-1.66775,2.28143
-2.97055,3.56566
3.57538,-0.63296
-3.44775,0.984294
1.91589,-3.38232
-1.52046,0.618693
1.61885,-2.54464
-1.97902,-2.23518
-2.5537,-1.43692
3.5185,2.03888
3.29425,3.15267
2.97193,2.24012
0.329934,3.30242
2.23712,0.750154
-3.37607,-0.335753
2.47971,-1.82203
0.49349,2.205
3.77845,0.665861
2.54401,3.65775
1.97853,-2.82204
1.44826,1.12246
-1.95205,-0.879831
-2.23344,3.55621
0.0132435,0.715437
3.38374,3.92215
-1.64753,1.91633
-2.87938,-0.623905
-1.38537,-3.87855
3.21317,-2.70664
0.0796978,-2.29315
-2.51021,2.64813
-2.52805,-3.68922
-1.77337,-2.6529
-0.751302,-3.58341
1.63235,-1.77847
0.0655855,-1.5096
-1.52408,-0.0834942
-2.61907,0.519115
-2.69879,2.53383
0.353462,-2.94379
-1.33787,2.80802
1.94609,-3.44579
2.02496,1.26763
1.77037,-3.47037
-2.23056,1.80632
-2.10894,3.92992
-3.03146,-3.8289
2.55317,-1.86223
2.62547,0.76654
0.361436,3.91376
-3.48519,2.4201
-0.560133,-1.71989
-1.63593,-3.27323
-0.875649,-1.01914
-1.2869,0.959538
3.8925,0.775096
1.11424,0.772143
-2.674,0.716114
3.27554,0.667532
3.31106,-3.30311
-0.653877,-0.850334
-1.20869,-1.47035
3.34816,-2.31528
-3.21154,-0.816175
-3.67205,3.71036
3.36478,0.766192
2.61077,-3.80066
0.203898,-3.0335
-0.177344,3.62274
0.236618,-3.19195
-3.96532,3.85081
-2.8515,1.08337
0.979029,3.16111
-2.03723,-0.144879
-0.901646,-0.891322
-2.44593,-3.39298
2.28724,2.2497
1.52299,0.929805
-3.59167,-2.7501
0.847019,-0.609094
-1.60595,-1.70336
0.986485,3.46828
2.05692,-3.0265
3.33234,2.71557
0.796056,-0.0164069
1.49237,3.66913
-2.28499,-1.3537
3.07824,3.97095
3.36016,-0.603985
-0.243942,-0.256904
3.15153,2.43275
-3.22488,-1.87301
-0.112404,-1.74327
1.78522,3.59015
-3.68327,1.21073
2.54394,2.74938
0.246244,1.0458
2.59461,-2.56353
-2.7922,-2.15592
-1.70999,-3.04066
-1.76438,-0.298018
-1.54411,-1.68564
1.47213,3.09614
-1.09872,0.581215
-0.715303,-3.72305
0.143688,1.91667
1.44119,2.40931
1.77887,3.5902
-2.92336,-2.58571
2.30119,2.05673
3.24721,0.459953
-1.84701,-3.23089
0.798435,-3.86516
-3.56434,-1.12925
-2.12859,-3.04423
1.38604,3.03328
2.38693,-2.30319
2.80681,-0.204152
-0.279447,-3.28238
-1.6697,3.89549
-1.48386,3.51928
3.62743,1.91035
-3.23728,2.5813
-0.821517,1.15309
-1.25766,-3.33718
-0.351252,2.07269
1.40061,0.160834
-3.94871,-2.18337
2.17339,0.889718
0.175196,-0.943799
-0.332004,3.12728
3.49323,1.92196
-1.35462,1.05116
2.47412,-0.125799
1.95593,3.52511
-3.17611,2.84656
1.70299,-3.12012
0.882576,0.616031
-1.2632,-1.32463
1.39888,-1.42277
0.952729,0.875929
-2.08477,-0.555448
0.146445,-3.8754
-0.758831,0.628103
-1.50259,-2.83334
-0.91912,1.59373
2.82219,-1.5788
-0.320836,2.41831
0.968103,-3.83866
3.19819,-3.2254
2.11295,0.876435
3.92969,1.5193
2.31251,-0.303217
-3.9372,0.0843233
-1.09517,1.19291
0.865654,2.23823
-3.54191,-2.24653
0.198968,2.85274
-2.23651,1.65494
-1.48184,1.77531
-0.82454,-3.10429
-1.05216,-1.51951
-1.11079,2.77243
0.245083,0.205078
3.94105,-1.80265
-3.74368,3.68261
0.737947,-0.38348
2.03535,-2.11726
-0.718553,-1.60915
-3.34637,-3.94019
2.63214,-2.9024
3.35966,3.94879
-3.91646,0.811961
1.52268,-1.44301
-2.33497,3.88198
2.637,3.46956
-3.0264,1.54595
2.51003,-1.74239
-1.07176,3.55796
1.81448,-1.10645
3.75052,-2.65627
3.69512,-1.33462
-1.01545,-1.92273
1.17439,3.59542
-1.05482,3.66927
0.113884,3.52058
0.280288,3.53541
1.02952,3.2709
0.861575,2.60464
3.16623,-2.79173
-0.477726,-3.89331
-2.83553,-0.875084
1.15589,-2.95037
-1.57452,3.94172
3.16655,3.97217
1.50982,-2.92522
-1.52832,-2.61828
-0.8354,2.97611
3.29041,0.442656
2.83422,-0.221057
-3.1761,0.241143
-0.260266,-1.27611
-1.46386,-2.35975
-0.851561,-3.57262
3.60063,3.04511
3.64714,1.64222
0.837272,-2.24889
2.84325,-0.622281
-0.360988,3.99817
2.0389,-0.838734
0.270086,-3.84914
3.64193,2.01532
1.69959,-1.36914
-3.43498,-2.96585
2.34913,-0.501206
-1.06696,-2.9796
-0.673582,-0.901414
-3.03753,-1.18373
2.63296,-2.76801
-2.74917,0.411951
-1.54673,-2.87154
-3.82752,2.21584
-3.46807,0.560624
-3.36863,-2.37097
2.50471,2.76789
2.27837,-3.89674
2.65558,-0.33759
2.62733,0.395463
1.39548,1.98239
0.866722,2.05961
-2.47449,2.48775
-1.26767,3.8401
1.80639,2.8536
1.65196,1.69731
1.43903,1.73126
2.02906,0.279187
-2.28092,-1.09599
-1.25989,-2.01854
0.750779,-2.78029
3.19824,2.22071
-3.80176,-0.89524
2.34656,-3.34965
3.52225,-2.57581
0.643978,2.67595
-1.0488,-1.55017
-2.1367,-3.05461
-0.567788,3.57373
1.31131,-3.49046
-0.759375,1.87719
-0.276367,-0.115971
-2.36779,3.92133
1.95953,3.1959
-3.18262,-2.91912
-3.09075,1.87058
2.17989,-3.08661
1.43947,1.84926
-1.48097,-1.36751
-2.68055,1.86934
-1.24346,-2.19362
-3.9628,2.36989
-2.99684,3.12127
0.327889,-3.71898
-0.674863,-1.71575
2.99866,3.223
-2.4434,-0.931674
1.46429,-1.19286
2.38733,3.40537
3.71227,-2.82697
-2.78306,3.60565
3.96969,1.9717
-2.57626,-0.354737
0.993774,-3.33376
-2.54247,2.37637
-3.28419,-3.52456
3.31201,3.89833
-0.634004,3.08342
3.04957,-1.66235
-0.62883,1.64864
3.60912,0.058552
-2.59665,1.46765
1.98223,1.69469
2.94332,-3.51004
-0.563089,-2.41707
-3.12129,3.74286
3.63591,-2.98114
0.214818,1.9098
-3.96524,-0.336383
3.48084,-2.55495
-3.78852,1.00896
1.73752,-3.77636
-3.73221,2.39709
3.94439,3.33153
-1.46759,3.22044
-0.651321,3.93966
1.24264,1.14021
1.40031,-0.685191
1.32013,3.25696
2.05741,-3.3232
1.46825,-0.0940213
-3.86017,-2.25521
-1.0431,-0.0119189
1.00004,0.709378
3.8693,0.949146
-3.27544,1.4041
2.24975,1.25026
0.692065,-3.08449
-0.870914,1.86368
3.70811,-2.70313
2.50038,3.83991
0.151318,3.25597
3.19644,2.91032
-1.98885,2.0774
-3.80185,3.50816
3.14116,-2.28555
-1.17929,-3.59293
-0.562599,1.9726
-3.49079,1.37425
-2.1437,3.62214
0.807309,2.9242
-2.57631,3.50577
2.13735,3.49071
1.02383,-3.28741
0.912072,1.61662
0.979332,-0.0250588
1.7035,-3.30591
-1.95215,-1.0052
-2.53036,-3.78282
3.05485,0.171931
-0.90136,3.4463
-3.11509,3.15922
-0.273163,-3.32322
0.0730751,3.53603
-1.30451,1.64338
-1.11559,1.97687
3.45167,3.0413
1.77117,2.39688
-3.89983,2.33585
1.41258,-1.25476
2.19158,2.90288
-1.94525,-0.86799
-0.131046,-3.14094
1.7592,-0.281651
3.83028,3.93999
-3.06364,-3.87592
1.07821,-2.81343
-3.3461,-3.87749
-1.13132,3.04261
3.3428,0.63342
-3.36995,3.96295
-0.0932585,3.4878
-3.52619,0.839944
0.539459,-3.84883
-2.41521,2.48544
3.06012,-2.41964
-3.13649,-2.76689
-1.12512,-0.400446
3.78572,1.26286
-0.447235,1.14114
-2.23765,-2.13047
-0.616162,2.69169
1.3768,0.23677
3.09337,-2.62831
-2.8233,-0.532858
3.58082,-1.45529
3.95084,0.37819
3.0212,2.2853
1.96318,-2.49634
-3.32858,-3.027
-3.83067,2.65661
3.86674,3.04896
-0.925644,-1.26086
